,title,content,date,nickName
2851,,"베트남 한인들함께 북부지방 까오방. 오지여행 그립네요 
",2024-09-15 10:20,평강
2852,안녕하세요~~~,"안녕하세요?
친구에게 소개받고 가입하게되었습니다
잘부탁드립니다",2024-09-15 10:59,해피맘
2853,인생 라이프,"As a child, the art department, the industrial design graduate of Seoul National University of Technology, the professional army, the newspaper life craft writer, the oriental painting artist, the personal business printing company agency, and the KTX Haengsin Garage Train Carriage Cleaning, the Han River Park Management in Seoul.
More than 30 years ago, he fell into a motorcycle, fell into an accident, lived in a hospital for two years, fell into a bicycle for permanent disability rehabilitation, fell into a bicycle for more than 20 years, overcame 98% of the disability as of three years of inline across the country, and marathon two years ago, and now he looks like a hallyang living in a full-fledged car camping and traveling in fire.
Ari number = Han River water
",2024-09-15 11:23,아리수나그네
2854,미니 넉두리,"어려서는 육상 조금지나서는 미술부 그리고 직업군인 서울산업대 산업디자인계열졸업 신문사생활 공예작가 동양화작가 개인사업 인쇄소 기획사 그리고  KTX 행신차고지 기차량 청소 서울시 한강공원관리를 하며 현재에 이르고 있습니다.
30여년전 오토바이에 빠져 사고로 병원생활 2년 영구장애 재활핑게로 자전거에 20여년 빠져 전국일주 인라인3년 마라톤2년 현재 98%장애극복 이제는 본격 차박에 불멍에 여행에 빠져 살아가는 한량처럼보이는 아리수나그네
아리 수 = 한강 물 


아래글 부연",2024-09-15 11:25,아리수나그네
2855,미니 인생사,"어려서는 육상 조금지나서는 미술부 그리고 직업군인 서울산업대 산업디자인계열졸업 신문사생활 공예작가 동양화작가 개인사업 인쇄소 기획사 그리고  KTX 행신차고지 기차량 청소 서울시 한강공원관리를 하며 현재에 이르고 있습니다.
30여년전 오토바이에 빠져 사고로 병원생활 2년 영구장애 재활핑게로 자전거에 20여년 빠져 전국일주 인라인3년 마라톤2년 현재 98%장애극복 이제는 본격 차박에 불멍에 여행에 빠져 살아가는 한량처럼보이는 아리수나그네
아리 수 = 한강 물 
",2024-09-15 11:27,아리수나그네
2856,,함양상림,2024-09-15 11:39,빠달
2857,안녕하세요,"신입인사드립니다
잘부탁드립니다",2024-09-15 14:08,해피맘
2858,,옮긴지 얼마안되어 동네가 낯설지만 좋은 친구 만들어 보고 싶네요.. ,2024-09-15 15:22,Angie
2859,.,"
 중년에 아름다운 당신

깊어서 고요한 것이 있다면
바다만이 아닐 것이며
넓어서 편안한 것이 있다면
하늘만이 아닐 것입니다

중년에 아름다운 당신의
눈빛이 그러하고 가슴이 그러하고
중년에 온화한 당신의
표정이 그러하고 생각이 그러합니다

세월의 오랜 정을 소중히 여기고
진실한 마음의 참됨을 알기에
문득 그리워지는 사람 하나
어둠 속 별이 되어 빛날 때

깊어도 때로는 외롭던가요
외롭다가 슬프기도 한 눈빛으로
흘러도 보이지 않는 가슴 속 눈물
중년에 아름다운 당신의 모습입니다

떠나간 이름 하나
긴 하루로 남았던 기억
어느 날 너와 나의 만남이
엷은 꽃잎으로 다시 피어날 때

넓어도 때로는 그립던가요
타다 남은 불씨에 실바람이 불어오면
달래고 재우는 버들잎 손길
중년에 아름다운 당신의 마음입니다

가고 오는 세월은 유수같아라
부질없는 욕심을 버리고 나니
한줄기 노을빛이 더욱 아름다워
중년인 내 나이를 사랑하렵니다",2024-09-15 15:40,의봉
2860,,"함께할 사람들이 있든 없든

마음만은 해피 추석입니다^^",2024-09-15 16:25,시놀매니저
2861,,즐거운명절되세요^^,2024-09-15 23:00,주말
2862,한가위,보름달처럼 풍성한 한가위되세요~^^,2024-09-15 23:19,김별빛
2863,추석 ,안녕하세요 추석명절 건강하게 잘 보내세요 ,2024-09-15 23:24,김별빛
2864,안녕하세요,안녕하세요? 반갑습니다 카페정보 알고싶습니다-,2024-09-15 23:25,김별빛
2865,안녕하세요,건강에 관심이 많아요 잘부탁합니다^^,2024-09-15 23:27,김별빛
2866,안녕하세요,안녕하세요 반갑습니다. 잘부탁해요^^ ,2024-09-15 23:29,김별빛
2867,안녕하세요?,노하우를 알고싶어요^^,2024-09-15 23:29,김별빛
2868,,"입장 
신고합니다 .
처음이라 모든게 생소합니다 .
많은 지도 부탁드립니다.
청주 오송 에 거주합니다.",2024-09-16 03:56,문병일
2869,안녕하세요 ,"마음공부중 인 서울사라ㅁ입니다
잘부탁드립니다 ",2024-09-16 04:21,대호군김재준
2870,,"추석 인사 왓네요
때도 모르고 
 . 황매산 철쭉입니다.",2024-09-16 06:43,빠달
2871,안녕하세요^^,"안녕하세요^^
뜨거웠던 여름의 기억이 푸르른 가을의 입김으로 조금씩 멀어져 가는 요즘입니다. 살랑이는 가을바람에 책 한 권을 꺼내들게 되는 여유로움도 가지게 되는 요즘이기도 합니다. 제가 읽은 책 중 가장 기억에 남는 책은 황석영의 '바리데기'입니다. 너무나 기구한 바리의 삶에 마음 아파하면서 '이런 바리의 삶이 모든 사람의 아픔을 보듬고 치유해주는 신화 속 바리데기를 가능하게 했구나.'라는 생각을 했던 책이었습니다. 그리고 살면서 마주하게 되는 힘듦을 조금은 긍정적인 모습으로 견뎌내는 힘을 얻게 해주었습니다.
책 한 권, 영화 한 편, 맛있는 음식 하나로도 많은 이야기를 풀어낼 수 있는 시간을 갖고 싶어 모임에 가입하게 되었습니다. 그리웠던 친구들과의 수다를 다시 시작해보려 합니다. 잘 부탁드립니다^^",2024-09-16 07:50,꽃여우
2872,둘레길 답사,"서울둘레길 모임의
특별 일정을 기획하기 위한
사전 답사

경기도 가평군 자라섬 및 남이섬",2024-09-16 08:20,케이
2873,가입인사입니다,"꾸벅~~^^
안녕하세요 반갑습니다 
저는 경주에사는 57세 남성입니다 ",2024-09-16 08:42,경주남자
2874,믿음과사랑으로 곝에서 응원할수있는친구 만들고싶어요!!,외로울때 함께있고 힘들때 대화하면서 좋은것을 나누며 행복을 함께 만들어갈분을 찿고싶네요~^^!!,2024-09-16 09:15,최겸
2875,나의 이미지,외로울때 함께 있어주고 힘들때 곁에서 대화로 힘이되어주고 행복을 나누면서 웃음을 만들어갈수있는 좋은친구 그런 인연 만들고싶어요!!^^♡♡,2024-09-16 09:42,최겸
2876,셔플프렌즈 원데이클래스 ,"<시니어를 위한 셔플댄스 9월 원데이클래스> 

서울 홍대에서 셔플댄스 매력에 빠져 보아요!! 
시니어 셔플댄스 커뮤니티 <셔플프렌즈>
405060 모두 오셔서 셔플댄스로
활기찬 라이프 함께해요. 

건강을 생각한 셔플댄스, 
원데이클래스에서 체험하고 
정규클래스에서 즐겨요~^^ 

✅셔플댄스가 궁금하신 분!
✅셔플댄스 입문하고자 하시는 분!
✅셔플댄스 커뮤니티 활동을 하시고 싶으신 분!

시니어가 주인공인 홍대 ""셔플프렌즈"" 
함께하실거죠?~~^^ 
",2024-09-16 10:40,미라클
2877,,고향의 물레방아 오늘도 돌아가는데 . .  거창,2024-09-16 11:15,빠달
2878,,"안녕하세요 
서울에서 인사드립니다",2024-09-16 11:50,대호군김재준
2879,안녕하세요!,"가입인사드립니다.


",2024-09-16 12:20,아자씨
2880,한가위인사드립니다,풍요로운추석명절보내시기를기원드립니다,2024-09-16 12:58,맨타리
2881,.,"*귀한 인연(因緣)*

이 세상에 태어나서
가는 길은  다르지만,
만나고 헤어지는
만남속에, 
 
스치는 인연(因緣)도 있고
마음에  담아두는
인연(因緣)도 있고,
잊지 못할
인연(因緣)도있습니다!!~ 
 
언제 어느때 만난다 해도,
다시 반기는 인연이 되어
서로가 아픔으로 외면하지 않았으면 하는 인연이
었으면 좋겠습니다!!~~ 
 
인생(人生)길, 가는 길에
아름다운 일만 기억되어
사랑하는 사람으로,
오랫동안 남아 있기를
바라는 인연이었으면,
참 좋겠습니다!!~~",2024-09-16 13:10,의봉
2882,,벌써 피곤하지만 추석 명절 잘 보내세요^^,2024-09-16 14:04,김별빛
2883,올 추석은 서해 바다에서 액티비티를~,풍요로운 마음으로 넉넉한 추석 연휴 되시길 기원 드립니다,2024-09-16 15:01,럭시
2884,,"붉은 노을
올 추석도 둥근 보름달 
기대해 봅니다
즐거운 명절 연휴 되세유",2024-09-16 19:22,럭시
2885,크루즈여행 같이가면 좋을텐데,크루즈여행 같이가실분 혹시 없을까요 ?,2024-09-16 21:31,노얄제리야
2886,지금보여줘,골고루,2024-09-17 00:33,외로운청춘
2887,,"홀로 영상을 찍는 수준의 차이.
신세대와 기존세대",2024-09-17 03:57,빠달
2888,,추석음식 맛있게 먹고 살은 찌지 맙시다..,2024-09-17 03:59,빠달
2889,연휴,황매산,2024-09-17 06:37,빠달
2890,추석,황매산,2024-09-17 06:40,빠달
2891,연휴,황매산,2024-09-17 06:43,빠달
2892,,추석연휴 혼산했어요 ^^♡,2024-09-17 07:18,해피지나
2893,안녕하세요,"안녕하세요
잘 부탁드립니다",2024-09-17 07:25,해피지나
2894,안녕하세요,"안녕하세요
잘 부탁드립니다",2024-09-17 07:35,해피지나
2895,안녕하세요 ,잘 부탁합니다.,2024-09-17 07:47,해야
2896,,풍요롭고 즐거운 추석 보내세요 ❤️,2024-09-17 10:01,추억의향기
2897,10월에 만나요,"첫모임 진행하려합니다. 얼굴도 보고 얘기도 나누면서 친해지는 시간이 되었으면 합니다. 너무 많은 인원 모이면 힘들것 같아서 적은 인원으로 시작하려합니다. 양해 부탁드립니다.
1. 날짜 : 10월 19일  2시
2. 장소 :  미정(추후 공지)
3. 회비 : 부족한 금액 1/N
4. 참가 여부 댓글 올려주시기 바랍니다.

",2024-09-17 10:55,혜정
2898,안녕하세요,"안녕하세요
잘 부탁드립니다",2024-09-17 11:20,해피지나
2899,재미게살자!,"칠곡석적 사는52세남자입니다.
잘부탁드립니다.",2024-09-17 11:21,레이저
2900,안녕하세요,잘 부탁드립니다,2024-09-17 11:24,해피지나
2901,안녕하세요,반갑습니다,2024-09-17 18:37,터프한넘
2902,처음부터 끝까지 ,"
감사합니다 반갑습니다 ",2024-09-17 18:43,최원일
2903,,분위기는 가을 입니다  기온은 삼복더위고요  살짝쿵 숨어있는 옛 정취 펌프도 발견  ,2024-09-17 19:09,알롱이
2904,안녕하세요?,이 모임이 어떻게 활동을 하는지 알고싶어요,2024-09-17 19:58,메텔
2905,가입 인사 올립니다,"너무 늦지않은 나이가 아닌지 모르겠으나, 이제라도 나자신을 찾아 마음 맞는 분들과 함께 즐거운 시간을 갖고 싶습니다^^",2024-09-17 20:30,처음으로 다시
2906,오늘 사랑받는 느낌을 줄꺼임,사랑받는 몸. 즐기세요,2024-09-17 22:14,십사센티이
2907,예스24 9월2주 에세이 종합  베스트셀러,"에세이 종합 베스트셀러
올립니다.",2024-09-17 23:15,stj
2908,귀성.귀경길  읽 기 좋은책  10,"신문에 귀성, 귀경길 읽기 좋은 책 10권 기사 캡처해서 올립니다.",2024-09-17 23:20,stj
2909,광화문글판,"서울 광화문 교보생명 빌딩 외벽에 '광화문 글판'입니다.
윤동주 시인'자화상'에서 발췌한 거라네요.",2024-09-17 23:25,stj
2910,,"벌써 5학년이 되어
등산 모임으로 건강하게
살고싶네요",2024-09-17 23:43,김상권
2911,.,"[나이가 들면서 지켜야할 행복 10계명]

1일이 따지지 말고.
(일일이 알려고도 하지 말고.)


2해하고 살며.
(이말 저말 여기 저기 옮기지 말고.)


3삼오오 모여 식사하고.
(가끔 계산도 하고.)


4생결단 하지 말고.
(여유를 갖고 살아라.)


5기부리지 말고(OK).
(오라하면 오고/가라하면 가고.)


6체적인 스킨쉽을 자주하고.
(스킨십 없이 홀로 지내면 빨리 죽는다.)


70%에 만족하고.
(올인하지 말고 황혼의 여유를 가져라.)


8팔하게 살고.
(누구 만나면 아프다는 말 하지 말고.)


9질구질한 것은 정리하고.
(구구한 변명 늘어놓지 말고.)


10%는 친구(동료)들을 위해 살자.
(노년에 가장 소중한 벗이 있어야 자산이다)",2024-09-18 00:37,의봉
2912,가입인사 ,안녕하세요 만나서 반가워요 추석명절은 잘보내셨나요,2024-09-18 02:24,하늘이야
2913,가입인사 드려요,"안녕하세요. 세월이 참 빠른것 같습니다. 어떻게 살았는지...참. 하하. 

저는 공덕동에서 살고 있어요. 

좋은 사람들과 좋은 추억 만들어 가고 싶어서 가입했습니다. 

",2024-09-18 03:54,나그네
2914,가입인사,반갑습니다 ~~♡,2024-09-18 06:01,현열
2915,,이쁘기도 해라.,2024-09-18 06:31,빠달
2916,,우리동네 추석달 입니다,2024-09-18 06:32,빠달
2917,공감의 방에 입성하며,"식을줄 모르는 한낮의 폭염에
지친 몸과 마음이 힐링을
필요로 합니다.
이제 한가위도 지났으니
본격적인 가을을 기대하며
가을을 아름답게 수놓을
많은추억 쌓고싶은
바람 입니다.
함께 행복 하고싶어요~~^^",2024-09-18 07:42,소유화 
2918,망설임과 설레임 ,"안녕하세요~ 
배우는걸 좋아하고 새로운것에 도전한다는 것은 중년이 된 저에게  망설임부터 시작되지만 용기내어 도전 해보고 싶네요. 
  조심스럽지만 도전해보고 싶어 인사드려요.  잘 부탁드립니당^^",2024-09-18 07:58,보명화
2919,늘~함께 즐겨요,회원님들과 흥겹게 함께 하고파,2024-09-18 08:49,김상권
2920,중국어와 노래관심있어요,모임시간대 궁금합니다,2024-09-18 10:22,멘토
2921,반갑습니다,네,2024-09-18 10:24,멘토
2922,관심있어서 가입합니다,반갑습니다 ,2024-09-18 10:27,멘토
2923,맛집 관심,반,2024-09-18 10:30,멘토
2924,안녕하세요 ,반갑습니다 ,2024-09-18 10:32,멘토
2925,안녕하세요?,"가입한지 일주일밖에 안되어
아직 잘몰라요~~
 잘부탁드립니다~~~",2024-09-18 10:48,해피맘
2926,고향,"일제강점기에 태어나, 광복과 전쟁을 몸으로 버티며 살아오셨고,

정치적 대변혁을 2번씩이나 체험하신 그런 옛날 어른들, 우리 아버지 

어머니들이다. 사랑해서 결혼하는 분들도 있었지만, 그저 때가 되니 

중매로 부모의 뜻에 따라 결혼하고, 전쟁통에 서로 의지하며 살아 남기 

위해 결혼하신 분들이다. 어찌어찌하다 살며 자식 낳고 기르고 그렇게 

세월은 흘렀다. 

 

우리들의 부모는 당신의 부모들로부터 받은 게 별로 없었다.

어쩌면 모든 게 다 처음이었다. 가정 형편도 사회적 교육 환경도, 

국가적 상황도 모두 처음 겪는 경험이었다. 

 

먹고 사는 문제가 늘 우선이었던 시대라. 그분들에게 중요한 건 

살아남고, 자식들 건강하게 키우는 게 목표였을 것이다. 그 당시 우리 

부모들은 자녀의 정서적 건강 등 이런 주제는 꿈도 꾸지 못하였을 것이다.

 

어머니에게도 모든 게 다 처음이었지만, 

어머니는 학교에서 돌아오면 늘 집에서 나를 기다리셨다.

많은 반찬은 아니어도 늘 따뜻한 밥을 지어 놓으셨다.

휴가 나왔을 때도, 퇴근해서 돌아올 때도 어머니는 늘 따뜻한 밥으로

아들을 맞이하셨다. 아마 결혼으로 분가해서도 어머니는 늘 따뜻한
밥을 지으셨을 거다. 자식들을 위해.
부모에게 받은 게 있다면 어머니의 이런 분위기다.
(아래 제 블로그의 일부입니다.)

https://m.blog.naver.com/krhong1/223587308812

서울둘레길 모임원 산드래님의 사진입니다.",2024-09-18 10:49,케이
2927,안녕하세요?,"가입인사합니다
잘부탁드립니다~~^*^",2024-09-18 10:50,해피맘
2928,모임의성격에대하여,모임이담달라신청했습니다만모임장님의조언이필요합니다 구체적으로알려주시면모임에도움이될가합니다,2024-09-18 11:56,두두22
2929,열심히 하겠습니다,반갑습니다 저는 광안리거주합니다 여행과운동좋아합니다  개인일 하고 있습니다 63세고 조수호입니다 잘부탁드립니다,2024-09-18 12:01,여행이떠나요
2930,여행이좋아요,저는 광안리 거주합니다 여행과 운동 취미이고 개인일 하고있습니다  잘 부탁드립니다,2024-09-18 13:15,여행이떠나요
2931,여행이 좋아요,저는 광안리 거주 여행과 운동 취미입니다 개인일하고 있습니다  잘부탁드리겠습니다,2024-09-18 13:17,여행이떠나요
2932,우정있는좋은친구요,어떤모임인지 알려주세요,2024-09-18 21:21,좋은친구 
2933,.,"마음 주머니

지치고 상처 입고 구멍 난 삶을
따뜻하게 치료하는 오늘 보내세요.

주체할 수 없을 만큼 웃음이 나는
재미있고 행복한 하루 보내시길.

오늘 하루 나만의 자신감. 행복. 능력. 개성을
발견하셨나요?

자기 자신에 대해 바른 평가를 내려보는 하루
어떠세요?

늘 물결치는 파도 같은 삶. 아픈 시련은 우리를
더 아름답게 만드는 보석 세공인과 같아요.

강풍을 이기는 독수리도 하늘을 자유자재로
날아다니기까지의 연습은 무척 힘들었을 거예요.

삶의 주치의는 바로 나랍니다.
힘들 때마다 체크하고 휴식도 취하세요.

하루의 시작은 미소 한 잔으로.
하루 끝자락은 웃음 한 잔으로.

아무리 꺼내도 마르지 않는 마술 같은 사랑을
내 마음 주머니 속에 간직하는 하루 보내시길.

막힘없이 흐르는 맑고 따뜻한 기운의
복된 하루 보내시길.",2024-09-18 22:19,의봉
2934,어디로 가야봅니까,보구싶당,2024-09-18 22:22,김상권
2935,반갑습니다.,여행과 사귐을 통해서 더 아름답고 풍성한 생의 추억을 함께 공유하고 싶습니다..^^,2024-09-19 00:30,Soria
2936,인생 파노라마~,"각 인생은 우주와 같아 ..
짧디짠 인생이라지만 각 인생은 
머나먼 항생처럼 길고긴 태평양 100배의 
여정처럼 살아온 끝없는 죽음의 서곡이 다가 오기전까지는 길다 긴 항해의 인생 여정 .. 우린 어렸을적 초등생부터라면 
기나긴 성년을 거쳐 인생 장년의 길을 걸어 올때까지 모든 서곡을 겪어오며 
이제사 ㅡ청춘임을 아는 장년의 시대 
시냇가에 모인 물이 강을 이루고 
그 강에서 흘러 내려 바다를 찿고 결국은 바닷물로 하일없이 흘러 .. 하나가 되어버린 
장년의 모습 ..그리고 지나온 세월을 감추기 보다 아 ! 이렇게 살아왔다고 ..이젠 얘기 할 수 있는 나이 ㅡ그리고 커피 한잔 하며 
뒤를 바라볼수 있는 여유로움으로..만나고 얘기하고 ㅡ고향에 담밑에 석류익는 그 마음으로 옛것을 느끼며 내가 아직도 
살아있고 행복하고 희망있는 청춘을 노래하며..아낌없이 모여 얘기 할 수 있는 
그런 남 여의 모임공간 ㅡ소박한 단아한 5인정도의 그런 마음의 모임 ...그래도 얻을것이 있어야? 원한대로의 부동산의 모든것을 음미할수 있는 공간 ㅡ 다 모여라 ! 딱 5인만 (남 여 조율 ..)죄송 .ㅋ",2024-09-19 00:35,진미
2937,반갑습니다. 첫인사드립니다.,"한잔의 커피에라도 의미를 담고 싶습니다
보다 풍성하고 느낌이 있는 생의 추억을 함께 하고 싶습니다.서초에 살고 있습니다
.^^",2024-09-19 00:37,Soria
2938,첫인사 드립니다.반갑습니다.,"오늘이 제 생애 남은날의 가장 젊은 날입니다. 이곳을 통해서 생의 더 풍성하고 기쁨이 있는 날들을 만들어 가고 싶습니다..서초에 살고 있습니다.
",2024-09-19 01:14,Soria
2939,인사드립니다. 모두 행복하세요.,"오늘이 제 생애 남은날의 가장 젊은 날입니다. 이곳을 통해서 생의 더 풍성하고 기쁨이 있는 날들을 만들어 가고 싶습니다..서초에 살고 있습니다.
",2024-09-19 01:20,Soria
2940,,어제밤에. 비가 모차럼 내렷네요.,2024-09-19 06:07,빠달
2941,다들 추석 잘 보내셨나요? ^^,저는 너무 먹고 와서 다시 다이어트를 시작해야겠어요 🥲,2024-09-19 08:05,추억의향기
2942,추석동안 빵 투어 ^^,"빵투어를 다녔습니다 ㅎㅎ 
은평 증산역 근처 펀스터라는 
빵 카페입니다 
디저트가 아주 맛있어요",2024-09-19 08:07,추억의향기
2943,함께 재테크,"* 재테크 관련 정보공유방 입니다.

 *좋은 정보들 공유하셔서 여유로운
   노후 보내시기를 희망합니다~",2024-09-19 10:39,Knock
2944,안녕하세요?,둘레길회원분중 혹 장가게여행. 가실분없을까요? 10월22일 4박5일입니다,2024-09-19 11:50,처음처럼
2945,안녕하세요?,10월22일4박5일 장가게 여행혹가실분없을까요?  세사람예약했는데 한친구가 집안에사정이생겨 취소를해야할거같은데  혹여기회원님중 가실분있을까해서 올렸읍니다,2024-09-19 11:55,처음처럼
2946,모임 날짜 공지,"아직 인원이 많지 
않아  모임일은 10월1일이 아닌 
좀 더 시간두고 정할까합니다 .
이점 양해 부탁드립니다  .
",2024-09-19 11:58,진미
2947,인사,하이?,2024-09-19 12:50,올레길로
2948,가입인사,63세 반갑습니다 ,2024-09-19 16:37,지산
2949,,"연휴기간 방콕하며. 터득한 잼 만들기.
내가 만들어 그런지 덜 달아서 좋다.
앞으로는 사먹지  못할듯.  ㅎㅎ
내용은 복숭아 잼",2024-09-19 19:54,빠달
2950,우리가 걷는 길 ,"우울한 사람은 과거에 살고,
불안한 사람은 미래에 살고,
평안한 사람은 현재에 산다.

창문을 열면 바람이 들어오고,
마음을 열면 행복이 들어온다.

아침엔 따뜻한 웃음으로 문을 열고,
낮에는 활기찬 열정으로 일을 하고,
저녁엔 편안한 마음으로 끝을 낸다.
어제는 어쩔 수 없는 날이었지만
오늘은 만들어갈 수 있는 날이고
내일은 꿈과 희망이 있는 날이다.

내가 웃어야 내 행운도 미소 짓고,
나의 표정이 곧 행운의 얼굴이다.

믿음은 수시로 들여마시는 산소와 같고,
신용은 언제나 지켜야하는 약속과 같다.

웃음은 평생 먹어야 하는 상비약 이고,
사랑은 평생 준비해야 하는 비상약이다.

기분좋은 웃음은 집안을 환하게
비추는 햇볕과 같고,
햇볕처럼 화사한 미소는 집안을
들여다 보는 천사와 같다.
꽃다운 얼굴은 한철에 불과하나
꽃다운 마음은 평생을 지켜주네.
장미꽃 백송이는 일주일이면 시들지만
마음꽃 한송이는 백년의 향기를 풍기네.

건강할 때는 사랑과 행복만 보이고,
허약할 때는 걱정과 슬픔만 보인다.

혼자 걷는 길에는 예쁜 그리움이 있고,
둘이 걷는 길에는 어여쁜 사랑이 있고,
셋이 걷는 길에는 따뜻한 우정이 있고,
우리가 걷는 길에는 손잡는 힘이 있다.",2024-09-19 21:12,의봉
2951,,6학년을 바라보며 여행의 매력에 취해보고 싶네여 ~~,2024-09-19 23:03,공자
2952,,여명을 가장 빨리 맞이하는 곳에 살고 있답니다.,2024-09-19 23:19,공자
2953,,비가내리고 시원해지면 좋겟습니다.,2024-09-20 07:03,빠달
2954,,"옥천외진곳에 있는 식당의 송어회비빔밥 수준.
",2024-09-20 07:45,빠달
2955,서울둘레길 제12 호암산 코스,"
서울둘레길 동지 여러분!
무더운 여름이었지만 잘 지내셨는지요!

9월의 마지막 토요일
서울둘레길 제12 호암산코스를 다시 출발하겠습니다.

♡언제: 2024. 09. 28. 토 09:00
♡어디서: 관악산 역 1번 출구(신림선)
♡어디로: 관악산 공원 앞에서 출발하여 1호선 석수역까지
                 7.3km 난이도 중으로 천천히 숲을 즐기기에 안성마춤인
                 코스입니다.(3시간 30분 예상)

관악산 입구에서 출발, 첫 번째 전망대에서 기념 촬영 후, 천주교 성지인 삼성산성지를 지나는 동안 우거진 숲길로 이어진 이 길은
아름다운 길입니다. 호압사에서 간식과 휴식을 갖고 인근 산림욕장에서 15분 정도 각자 명상 시간도 갖도록 하겠습니다. 호암산은 관악산의 서쪽 끝에 위치한 지봉으로 작지만 조망과 산림욕을 즐기기에 좋은 곳입니다. 친구들과 사진도 찍고 담소를 나누며 작은 여행의 과정을 즐기시기 바랍니다. 식사비용은 언제나 1/n.
물론 참가비는 현장납부  선택하세요.

목적지를 얼마나 빨리 도착하느냐가 아니라 목적지에 얼마나 즐거운 마음으로 갈 수 있는지를 생각하시기 바랍니다. 호암산 코스의 모든 것들을 하나하나 즐길 마음의 여유만 있다면, 우리가 시간의 바다 위에서 즐겁게 춤출 준비만 되어 있다면, 걷기를 원하는 당신에게 서울둘레길은 향기로운 쉼터로, 설렘 가득한 카페로, 힐링으로 새롭게 태어날 것입니다. 어쩌면 목적지마저 잊어버리고 걷기 자체를 매 순간 즐길 수 있는 당신이라면, 그런 당신이 진정한 어른, Senior입니다.

",2024-09-20 08:11,케이
2956,굿! 피플~~,좋은분들과 함께 합니다^^,2024-09-20 08:26,해지단
2957,만반잘부,"만/나서 반/갑습니다
잘/ 부/탁합니다!!",2024-09-20 08:27,서동탄역
2958,,"24년 9월 추석 연휴때
코스모스꽃 보려고 힐링하러 갔다가
허탕하고 돌아왔습니다",2024-09-20 11:25,후록스
2959,행복하세요,함께하고 싶어 들어왔습니다,2024-09-20 13:00,후록스
2960,반포한강공원 운동하며 플로깅 해요! (청년과 세대공감),"[시놀 세대공감 플로깅 참여자 모집 안내]

시놀과 20대의 젊은 시니어이슈 학회가 함께하는 세대공감 플로깅에 여러분을 초대합니다! 🌍👵👴👩‍💼👨‍💼

**플로깅(Plogging)**이란 
조깅을 하면서 길가의 쓰레기를 줍는 활동으로, 환경을 지키고 건강도 챙길 수 있는 일석이조의 운동입니다. 

이번 세대공감 플로깅은 젊은 세대와 시니어 세대가 함께 힘을 모아 환경을 개선하고, 서로의 이야기를 나누며 소통할 수 있는 소중한 기회입니다.


📅 일시 : 2024년 9월 29일(일) 15:00~16:30

📍 집결장소 : 반포 한강공원 안내센터

👥 대상: 세대 간의 교류를 원하시는 분, 플로깅에 관심 있는 분 (20대 10명 : 시놀 회원 10명)

🌟활동 내용
• GPS 아트런
• 세대공감 사진 및 영상 
• 정크아트
(20대 학회원들이 디지털 활용 부분은 모두 친절하게 도와드릴게요!)

🎁참가자 전원에게 증정 상품 있습니다!

👋🏻준비물 : 운동화(필수), 비닐 장갑(선택), 개인 음료 및 간식(선택)",2024-09-20 15:17,시놀매니저
2961,.,"수명 10년 늘리는 방법! 

프랑스 심장전문의사
'프레데리크 살드만'은
(내 몸 치유력 저자로서
'손을 씻자'라는 책으로
전세계에 열풍을 일으킴)
수명 10년을 늘리기 위한
방안을 제시하였습니다.


 내몸 치유력 높히는법 

1. 하루 8시간이상 잠 자지마라
2. 양치질하듯 매일 30분씩 운동
3. 식사전 따스한물 많이 마셔라
4. 식사중간에 5분 정도 쉬어라
5. 계단을 자주 오르내려라
6. 16~24시간 간헐적 단식을 하라",2024-09-20 15:20,의봉
2962,일상생활 건강지키기,"- 탄 음식은 담배 200개비보다 나쁘다
- 변기 뚜껑을 닫고 물을 내려라
- 냉장고는 한 달에 두번 이상 청소
- 수세미·행주 등 청소용품도 살균 건조하라
- 감기를 앓고 난 뒤엔 칫솔을 바꾸라

- TV 리모건, 휴대전화, 안경 등 일상용품을 주기적으로 닦아라
- 매일 아침 사과 한개를 먹어라
- 차를 너무 뜨겁게 먹지마라",2024-09-20 15:26,의봉
2963,10년 어려보이는 <동안 메이크업> 특강,"♡ 누구나 쉽게 따라할 수 있는 ♡

[10년 어려보이는 동안 메이크업 특강 안내]

끝사랑 남녀 출연진들 보니까, 어쩜 그렇게들 관리를 잘 했나 부러우셨나요? 

🥰숨어있는 나의 매력찾기
원데이 메이크업 특강에 참여하세요!

🥰트렌드 메이크업도 배우고 
10년 어려지는 비결도 배우는 시간!

1. 동안 피부 연출 비결, 최신 트렌드를 반영한 스타일 컨설팅 

2.품격을 높이고 스타일을 돋보이게 하는 메이크업 방법


▶️ 일정 : 2024.10.29(화) 14:00~16:00

▶️ 모집인원 40명 (선착순 접수)

▶️ 장소 : 모드라운지 강남점 
(서울 서초구 서초대로 77길 37, 10층)

▶️ 수강료 : 2만원

🎁참가자 전원에게 웰컴키트 제공합니다. 
(아이쉐도우, 메이크업 브러쉬 1종)
",2024-09-20 15:56,시놀매니저
